,TF,Target,Label
0,2,360,1
1,2,355,1
2,2,1080,1
3,2,781,1
4,2,828,1
5,2,245,1
6,2,557,1
7,5,357,1
8,5,749,1
9,5,439,1
10,5,548,1
11,5,82,1
12,5,35,1
13,5,112,1
14,5,223,1
15,5,289,1
16,5,1088,1
17,5,355,1
18,5,631,1
19,5,556,1
20,5,292,1
21,5,611,1
22,6,410,1
23,7,410,1
24,7,88,1
25,7,426,1
26,8,483,1
27,9,732,1
28,10,1050,1
29,12,171,1
30,12,416,1
31,12,1112,1
32,12,574,1
33,12,711,1
34,12,785,1
35,12,299,1
36,12,665,1
37,12,262,1
38,12,528,1
39,12,848,1
40,12,356,1
41,12,240,1
42,12,846,1
43,12,93,1
44,12,1108,1
45,12,463,1
46,12,754,1
47,12,749,1
48,12,567,1
49,13,361,1
50,13,1092,1
51,13,110,1
52,13,781,1
53,15,909,1
54,15,549,1
55,15,706,1
56,15,1106,1
57,16,42,1
58,16,1075,1
59,19,88,1
60,19,1092,1
61,19,297,1
62,19,703,1
63,19,384,1
64,19,510,1
65,19,695,1
66,19,173,1
67,19,794,1
68,19,872,1
69,19,172,1
70,20,461,1
71,20,44,1
72,20,939,1
73,20,543,1
74,20,995,1
75,21,141,1
76,21,426,1
77,21,605,1
78,22,191,1
79,25,965,1
80,25,432,1
81,25,1031,1
82,25,630,1
83,25,1009,1
84,25,279,1
85,28,541,1
86,28,465,1
87,28,389,1
88,28,817,1
89,28,978,1
90,28,889,1
91,28,297,1
92,28,847,1
93,28,329,1
94,31,628,1
95,31,35,1
96,31,281,1
97,31,634,1
98,35,1114,1
99,35,841,1
100,37,416,1
101,40,872,1
102,40,1092,1
103,40,1028,1
104,40,91,1
105,40,695,1
106,40,173,1
107,40,1069,1
108,40,436,1
109,40,510,1
110,48,463,1
111,48,91,1
112,48,781,1
113,48,309,1
114,49,841,1
115,49,409,1
116,49,243,1
117,50,483,1
118,50,1115,1
119,50,1109,1
120,50,313,1
121,50,996,1
122,50,785,1
123,58,1092,1
124,58,828,1
125,58,846,1
126,58,348,1
127,59,732,1
128,59,504,1
129,59,200,1
130,59,150,1
131,59,423,1
132,59,412,1
133,59,694,1
134,59,228,1
135,59,91,1
136,59,975,1
137,59,1024,1
138,59,897,1
139,59,663,1
140,59,1033,1
141,59,441,1
142,59,653,1
143,59,144,1
144,59,420,1
145,59,415,1
146,59,417,1
147,59,1038,1
148,59,88,1
149,59,1115,1
150,59,1107,1
151,59,673,1
152,59,90,1
153,59,650,1
154,59,990,1
155,59,841,1
156,59,74,1
157,59,1034,1
158,59,828,1
159,59,277,1
160,59,932,1
