,TF,Target,Label
0,46,422,1
1,58,380,1
2,66,420,1
3,76,78,1
4,76,398,1
5,76,207,1
6,76,222,1
7,76,468,1
8,76,541,1
9,76,233,1
10,76,44,1
11,76,320,1
12,85,50,1
13,85,367,1
14,85,559,1
15,85,399,1
16,85,422,1
17,85,293,1
18,85,118,1
19,85,180,1
20,85,82,1
21,85,248,1
22,85,146,1
23,85,510,1
24,85,439,1
25,111,459,1
26,118,422,1
27,118,530,1
28,118,542,1
29,118,401,1
30,118,376,1
31,118,468,1
32,118,551,1
33,118,283,1
34,118,396,1
35,118,47,1
36,118,107,1
37,118,525,1
38,118,135,1
39,135,293,1
40,145,116,1
41,145,68,1
42,145,190,1
43,145,506,1
44,145,422,1
45,155,419,1
46,155,276,1
47,155,409,1
48,155,271,1
49,155,30,1
50,155,44,1
51,155,20,1
52,155,551,1
53,155,160,1
54,155,106,1
55,155,411,1
56,155,123,1
57,155,60,1
58,155,312,1
59,155,358,1
60,155,184,1
61,155,307,1
62,155,343,1
63,155,223,1
64,155,169,1
65,155,451,1
66,155,126,1
67,180,550,1
68,192,379,1
69,213,554,1
70,213,131,1
71,213,506,1
72,213,60,1
73,213,190,1
74,213,257,1
75,216,68,1
76,216,145,1
77,216,506,1
78,216,116,1
79,216,257,1
80,216,131,1
81,233,550,1
82,237,406,1
83,251,112,1
84,252,42,1
85,252,392,1
86,252,445,1
87,252,531,1
88,252,361,1
89,252,180,1
90,277,335,1
91,283,46,1
92,284,233,1
93,302,53,1
94,302,221,1
95,302,357,1
96,302,445,1
97,302,361,1
98,302,56,1
99,302,42,1
100,302,426,1
101,320,468,1
102,320,451,1
103,320,411,1
104,320,29,1
105,320,103,1
106,320,554,1
107,320,131,1
108,320,183,1
109,320,0,1
110,320,452,1
111,320,406,1
112,320,30,1
113,320,284,1
114,320,223,1
115,320,39,1
116,320,41,1
117,320,378,1
118,320,522,1
119,320,233,1
120,320,63,1
121,320,531,1
122,320,369,1
123,320,379,1
124,324,118,1
125,324,334,1
126,324,536,1
127,324,123,1
128,324,227,1
129,335,284,1
130,392,302,1
131,416,58,1
132,416,0,1
133,416,466,1
134,416,39,1
135,416,442,1
136,416,550,1
137,416,368,1
138,422,66,1
139,426,320,1
140,426,69,1
141,442,416,1
142,459,111,1
143,459,550,1
144,530,481,1
145,530,326,1
146,530,233,1
147,530,379,1
148,530,137,1
149,530,367,1
150,550,237,1
151,550,531,1
152,550,277,1
153,550,459,1
154,550,161,0
155,85,257,0
156,192,478,0
157,251,558,0
158,459,6,0
159,66,513,0
160,252,255,0
161,320,118,0
162,145,202,0
163,277,43,0
164,422,461,0
165,252,228,0
166,145,66,0
167,277,187,0
168,283,201,0
169,550,265,0
170,135,99,0
171,541,428,0
172,416,262,0
173,180,401,0
174,442,88,0
175,422,379,0
176,324,124,0
177,320,230,0
178,145,62,0
179,252,190,0
180,530,343,0
181,66,505,0
182,283,259,0
183,145,404,0
184,416,36,0
185,66,366,0
186,76,317,0
187,426,349,0
188,223,22,0
189,192,477,0
190,324,439,0
191,320,126,0
192,335,185,0
193,223,470,0
194,335,550,0
195,213,256,0
196,324,316,0
197,283,502,0
198,442,395,0
199,442,470,0
200,277,474,0
201,284,46,0
202,416,530,0
203,530,26,0
204,320,469,0
205,283,249,0
206,145,318,0
207,284,461,0
208,283,546,0
209,283,203,0
210,66,424,0
211,223,258,0
212,76,14,0
213,66,79,0
214,442,349,0
215,237,238,0
216,422,6,0
217,46,43,0
218,237,464,0
219,145,369,0
220,135,471,0
221,422,188,0
222,223,539,0
223,422,293,0
224,283,556,0
225,277,134,0
226,252,374,0
227,111,150,0
228,111,404,0
229,85,22,0
230,145,457,0
231,216,142,0
232,335,537,0
233,335,237,0
234,277,1,0
235,85,495,0
236,426,248,0
237,58,153,0
238,335,436,0
239,283,183,0
240,46,303,0
241,216,143,0
242,58,133,0
243,422,27,0
244,320,74,0
245,530,261,0
246,111,168,0
247,216,198,0
248,135,57,0
249,237,494,0
250,76,155,0
251,550,54,0
252,213,59,0
253,302,374,0
254,392,52,0
255,155,57,0
256,58,104,0
257,459,501,0
258,284,318,0
259,530,190,0
260,192,245,0
261,416,74,0
262,284,346,0
263,283,40,0
264,550,252,0
265,459,178,0
266,284,430,0
267,550,194,0
268,180,164,0
269,111,266,0
270,118,142,0
271,118,350,0
272,58,499,0
273,252,481,0
274,277,300,0
275,530,153,0
276,192,106,0
277,111,536,0
278,283,233,0
279,251,216,0
280,111,152,0
281,76,201,0
282,550,467,0
283,335,551,0
284,335,460,0
285,320,537,0
286,135,26,0
287,46,147,0
288,85,217,0
289,58,62,0
290,283,12,0
291,284,547,0
292,58,291,0
293,442,251,0
294,277,384,0
295,58,411,0
296,85,480,0
297,46,302,0
298,135,107,0
299,252,449,0
300,251,321,0
301,233,313,0
302,237,164,0
303,283,251,0
304,155,442,0
305,155,41,0
306,145,227,0
307,459,184,0
308,76,346,0
309,118,15,0
310,223,517,0
311,213,469,0
312,76,99,0
313,320,203,0
314,233,202,0
315,416,269,0
316,46,336,0
317,302,99,0
318,283,121,0
319,335,24,0
320,85,37,0
321,335,166,0
322,135,60,0
323,180,77,0
324,416,384,0
325,284,451,0
326,76,558,0
327,392,122,0
328,237,368,0
329,237,71,0
330,135,466,0
331,216,261,0
332,192,71,0
333,442,222,0
334,192,94,0
335,302,197,0
336,541,127,0
337,180,31,0
338,426,556,0
339,192,516,0
340,85,517,0
341,76,495,0
342,277,458,0
343,541,338,0
344,233,171,0
345,118,197,0
346,180,365,0
347,459,384,0
348,66,230,0
349,58,125,0
350,223,279,0
351,85,488,0
352,459,336,0
353,335,252,0
354,180,527,0
355,85,214,0
356,233,147,0
357,422,67,0
358,283,7,0
359,283,483,0
360,422,431,0
361,422,396,0
362,530,71,0
363,66,251,0
364,213,134,0
365,459,232,0
366,277,121,0
367,233,256,0
368,550,363,0
369,192,493,0
370,135,406,0
371,459,96,0
372,237,55,0
373,118,111,0
374,284,511,0
375,324,337,0
376,550,518,0
377,277,306,0
378,180,16,0
379,550,440,0
380,320,269,0
381,155,330,0
382,46,392,0
383,550,471,0
384,426,549,0
385,118,366,0
386,459,276,0
387,85,209,0
388,118,116,0
389,284,162,0
390,237,3,0
391,422,371,0
392,223,91,0
393,58,377,0
394,530,325,0
395,422,119,0
396,426,67,0
397,180,551,0
398,66,171,0
399,335,152,0
400,76,31,0
401,66,442,0
402,76,154,0
403,324,206,0
404,442,90,0
405,213,372,0
406,416,158,0
407,251,180,0
408,459,172,0
409,541,12,0
410,223,393,0
411,192,83,0
412,324,349,0
413,252,475,0
414,58,211,0
415,85,277,0
416,277,177,0
417,46,372,0
418,66,540,0
419,422,283,0
420,66,245,0
421,46,182,0
422,426,315,0
423,192,107,0
424,416,490,0
425,302,101,0
426,324,455,0
427,192,228,0
428,324,374,0
429,237,505,0
430,324,371,0
431,118,101,0
432,192,16,0
433,213,542,0
434,76,329,0
435,426,226,0
436,237,92,0
437,252,556,0
438,416,493,0
439,111,52,0
440,252,442,0
441,145,330,0
442,46,194,0
443,135,457,0
444,213,23,0
445,118,16,0
446,442,92,0
447,118,24,0
448,58,69,0
449,251,384,0
450,223,69,0
451,459,213,0
452,216,455,0
453,46,240,0
454,233,509,0
455,426,449,0
456,416,504,0
457,216,322,0
458,422,159,0
459,145,439,0
460,66,77,0
461,422,336,0
462,392,435,0
463,58,515,0
464,283,461,0
465,76,189,0
466,180,510,0
467,541,326,0
468,426,200,0
469,284,413,0
470,392,9,0
471,283,509,0
472,284,491,0
473,192,21,0
474,284,12,0
475,252,267,0
476,118,451,0
477,550,238,0
478,283,300,0
479,252,511,0
480,416,496,0
481,251,352,0
482,155,3,0
483,118,278,0
484,58,476,0
485,302,338,0
486,251,491,0
487,76,388,0
488,216,147,0
489,251,74,0
490,335,175,0
491,302,74,0
492,135,427,0
493,251,559,0
494,392,41,0
495,320,205,0
496,76,449,0
497,145,495,0
498,237,247,0
499,155,156,0
500,192,118,0
501,335,469,0
502,213,289,0
503,324,221,0
504,251,20,0
505,66,460,0
506,442,226,0
507,223,182,0
508,66,272,0
509,416,394,0
510,66,351,0
511,284,13,0
512,213,97,0
513,155,316,0
514,426,222,0
515,251,33,0
516,180,116,0
517,145,54,0
518,324,84,0
519,422,204,0
520,58,143,0
521,111,485,0
522,392,39,0
523,541,181,0
524,459,556,0
525,237,548,0
526,223,234,0
527,180,120,0
528,416,55,0
529,76,397,0
530,302,373,0
531,223,484,0
532,145,88,0
533,426,70,0
534,145,262,0
535,85,283,0
536,324,346,0
537,541,452,0
538,459,127,0
539,233,521,0
540,192,275,0
541,118,72,0
542,392,42,0
543,155,406,0
544,283,244,0
545,320,264,0
546,252,417,0
547,58,386,0
548,324,388,0
549,213,170,0
550,145,37,0
551,320,354,0
552,46,397,0
553,76,134,0
554,118,112,0
555,252,25,0
556,237,152,0
557,422,107,0
558,426,215,0
559,46,428,0
560,76,432,0
561,541,237,0
562,223,261,0
563,66,374,0
564,459,226,0
565,302,171,0
566,145,518,0
567,237,358,0
568,324,172,0
569,277,359,0
570,216,189,0
571,442,400,0
572,223,55,0
573,324,301,0
574,46,42,0
575,155,86,0
576,58,271,0
577,155,266,0
578,335,238,0
579,284,17,0
580,223,103,0
581,302,559,0
582,223,508,0
583,335,544,0
584,58,401,0
585,302,166,0
586,335,142,0
587,118,370,0
588,58,74,0
589,135,165,0
590,284,299,0
591,46,417,0
592,442,294,0
593,442,379,0
594,58,424,0
595,66,244,0
596,284,205,0
597,233,172,0
598,392,320,0
599,251,248,0
600,284,242,0
601,223,151,0
602,155,33,0
603,213,346,0
604,283,178,0
605,530,520,0
606,324,209,0
607,192,530,0
608,85,43,0
609,233,175,0
610,302,219,0
611,442,45,0
612,233,54,0
613,145,104,0
614,459,25,0
615,213,389,0
616,426,522,0
617,302,376,0
618,442,187,0
619,459,316,0
620,237,191,0
621,66,183,0
622,392,327,0
623,283,329,0
624,135,129,0
625,442,218,0
626,442,337,0
627,155,506,0
628,46,180,0
629,459,346,0
630,335,497,0
631,155,342,0
632,392,436,0
633,85,184,0
634,237,479,0
635,145,351,0
636,85,441,0
637,76,467,0
638,233,446,0
639,302,279,0
640,541,54,0
641,213,332,0
642,422,403,0
643,392,219,0
644,76,332,0
645,180,557,0
646,216,355,0
647,58,208,0
648,237,480,0
649,213,502,0
650,530,118,0
651,426,474,0
652,145,15,0
653,111,188,0
654,118,201,0
655,58,80,0
656,284,306,0
657,135,401,0
658,180,81,0
659,416,462,0
660,216,324,0
661,335,313,0
662,66,265,0
663,216,2,0
664,58,425,0
665,76,491,0
666,422,288,0
667,426,24,0
668,416,312,0
669,422,482,0
670,284,536,0
671,320,23,0
672,213,203,0
673,459,55,0
674,426,146,0
675,85,139,0
676,277,388,0
677,251,37,0
678,111,207,0
679,459,407,0
680,223,213,0
681,252,14,0
682,66,218,0
683,283,518,0
684,416,548,0
685,426,328,0
686,550,398,0
687,223,44,0
688,422,18,0
689,111,381,0
690,233,102,0
691,320,19,0
692,180,523,0
693,192,209,0
694,335,220,0
695,426,317,0
696,223,343,0
697,416,435,0
698,320,13,0
699,459,439,0
700,335,321,0
701,320,91,0
702,252,21,0
703,216,300,0
704,252,518,0
705,180,5,0
706,111,139,0
707,135,479,0
708,459,519,0
709,284,185,0
710,58,25,0
711,320,67,0
712,442,386,0
713,223,319,0
714,422,217,0
715,459,31,0
716,422,500,0
717,180,549,0
718,416,323,0
719,237,380,0
720,46,426,0
721,213,125,0
722,442,254,0
723,422,559,0
724,66,328,0
725,216,367,0
726,324,288,0
727,223,419,0
728,459,250,0
729,66,114,0
730,180,353,0
731,541,302,0
732,118,459,0
733,277,256,0
734,422,376,0
735,46,55,0
736,422,404,0
737,213,406,0
738,550,228,0
739,58,192,0
740,118,508,0
741,237,463,0
742,324,242,0
743,324,94,0
744,213,238,0
745,66,488,0
746,76,47,0
747,283,195,0
748,237,65,0
749,302,248,0
750,252,324,0
751,335,397,0
752,426,460,0
753,422,506,0
754,283,143,0
755,530,256,0
756,284,45,0
757,252,223,0
758,237,522,0
759,85,48,0
760,530,446,0
761,118,234,0
762,135,212,0
763,155,548,0
764,422,300,0
765,213,115,0
766,237,559,0
767,550,465,0
768,442,261,0
769,233,235,0
770,192,91,0
771,46,214,0
772,426,134,0
773,277,196,0
774,442,275,0
775,284,373,0
776,442,172,0
777,155,476,0
778,118,557,0
779,216,423,0
780,416,246,0
781,145,108,0
782,530,453,0
783,459,539,0
784,180,482,0
785,85,136,0
786,302,396,0
787,416,165,0
788,422,409,0
789,58,30,0
790,283,506,0
791,192,188,0
792,422,465,0
793,213,306,0
794,416,121,0
795,320,251,0
796,459,167,0
797,251,135,0
798,85,7,0
799,426,262,0
800,530,114,0
801,213,488,0
802,76,132,0
803,324,259,0
804,251,67,0
805,284,113,0
806,416,279,0
807,426,126,0
808,302,167,0
809,277,78,0
810,422,122,0
811,180,48,0
812,252,213,0
813,145,279,0
814,422,120,0
815,46,548,0
816,283,312,0
817,530,487,0
818,416,80,0
819,145,270,0
820,284,347,0
821,324,217,0
822,530,82,0
823,251,2,0
824,320,261,0
825,392,346,0
826,233,0,0
827,58,119,0
828,180,395,0
829,392,61,0
830,145,555,0
831,324,194,0
832,66,263,0
833,530,135,0
834,442,515,0
835,145,158,0
836,216,321,0
837,180,357,0
838,302,140,0
839,392,290,0
840,550,551,0
841,223,170,0
842,118,67,0
843,284,355,0
844,252,289,0
845,223,295,0
846,237,444,0
847,66,358,0
848,213,67,0
849,118,202,0
850,155,201,0
851,111,532,0
852,392,236,0
853,180,308,0
854,46,191,0
855,85,361,0
856,223,284,0
857,277,200,0
858,192,120,0
859,252,525,0
860,180,248,0
861,66,387,0
862,426,149,0
863,216,262,0
864,541,75,0
865,135,184,0
866,416,358,0
867,180,518,0
868,320,328,0
869,252,291,0
870,283,84,0
871,213,517,0
872,46,446,0
873,426,400,0
874,118,123,0
875,392,395,0
876,135,70,0
877,145,503,0
878,324,76,0
879,180,97,0
880,392,385,0
881,284,73,0
882,216,514,0
883,216,319,0
884,223,364,0
885,416,308,0
886,550,293,0
887,541,514,0
888,530,558,0
889,237,557,0
890,335,58,0
891,76,32,0
892,284,524,0
893,251,305,0
894,442,181,0
895,550,62,0
896,283,485,0
897,58,402,0
898,541,375,0
899,237,85,0
900,416,176,0
901,192,527,0
902,416,225,0
903,58,524,0
904,213,107,0
905,392,26,0
906,46,120,0
907,192,104,0
908,85,68,0
909,442,372,0
910,145,203,0
911,145,47,0
912,530,178,0
913,335,258,0
914,192,287,0
915,85,505,0
916,180,517,0
917,550,59,0
918,223,218,0
919,541,513,0
920,216,505,0
921,145,127,0
922,283,181,0
923,233,216,0
924,284,494,0
925,422,245,0
926,283,393,0
927,550,426,0
928,58,325,0
929,442,133,0
930,213,421,0
931,277,459,0
932,324,366,0
933,422,25,0
934,237,467,0
935,118,453,0
936,277,245,0
937,155,332,0
938,320,260,0
939,58,299,0
940,426,455,0
941,426,309,0
942,85,295,0
943,145,348,0
944,302,205,0
945,233,310,0
946,85,486,0
947,216,51,0
948,111,114,0
949,223,168,0
950,416,133,0
951,66,524,0
952,111,62,0
953,135,112,0
954,233,280,0
955,277,73,0
956,192,276,0
957,237,265,0
958,66,60,0
959,192,136,0
960,180,509,0
961,251,525,0
962,252,305,0
963,135,481,0
964,283,199,0
965,442,151,0
966,111,148,0
967,216,159,0
968,223,27,0
969,76,501,0
970,135,499,0
971,459,507,0
972,283,290,0
973,192,172,0
974,426,378,0
975,252,214,0
976,85,233,0
977,58,337,0
978,252,179,0
979,422,481,0
980,416,529,0
981,459,511,0
982,76,292,0
983,335,299,0
984,216,364,0
985,335,226,0
986,459,538,0
987,118,62,0
988,118,505,0
989,283,208,0
990,442,478,0
991,135,528,0
992,46,280,0
993,324,47,0
994,541,132,0
995,58,39,0
996,283,99,0
997,320,382,0
998,422,551,0
999,320,410,0
1000,283,528,0
1001,416,108,0
1002,541,295,0
1003,46,137,0
1004,320,150,0
1005,459,483,0
1006,192,117,0
1007,392,382,0
1008,320,289,0
1009,459,266,0
1010,233,187,0
1011,58,14,0
1012,135,180,0
1013,58,347,0
1014,530,511,0
1015,145,121,0
1016,320,505,0
1017,237,78,0
1018,550,227,0
1019,216,80,0
1020,459,69,0
1021,66,489,0
1022,550,458,0
1023,111,391,0
1024,283,234,0
1025,192,267,0
1026,111,530,0
1027,335,247,0
1028,155,56,0
1029,422,463,0
1030,66,376,0
1031,213,526,0
1032,251,175,0
1033,58,129,0
1034,213,449,0
1035,111,146,0
1036,145,372,0
1037,85,543,0
1038,459,190,0
1039,392,220,0
1040,426,364,0
1041,180,468,0
1042,118,270,0
1043,416,437,0
1044,302,417,0
1045,180,191,0
1046,237,397,0
1047,85,143,0
1048,530,440,0
1049,277,188,0
1050,277,475,0
1051,392,215,0
1052,442,472,0
1053,335,307,0
1054,277,191,0
1055,283,191,0
1056,58,64,0
1057,66,100,0
1058,284,357,0
1059,58,314,0
1060,550,409,0
1061,46,393,0
1062,251,424,0
1063,251,202,0
1064,237,13,0
1065,145,526,0
1066,392,81,0
1067,76,25,0
1068,459,425,0
1069,233,205,0
1070,251,480,0
1071,541,470,0
1072,277,332,0
1073,237,484,0
1074,237,69,0
1075,111,408,0
1076,392,311,0
1077,85,551,0
