,TF,Target,Label
0,4,578,1
1,4,1231,1
2,4,429,1
3,4,329,1
4,4,193,1
5,4,591,1
6,4,1077,1
7,4,1353,1
8,4,770,1
9,4,534,1
10,4,1056,1
11,4,511,1
12,4,1043,1
13,4,1383,1
14,4,775,1
15,4,688,1
16,4,104,1
17,4,599,1
18,4,964,1
19,4,522,1
20,4,1149,1
21,4,89,1
22,4,1427,1
23,4,139,1
24,4,325,1
25,4,1035,1
26,4,1389,1
27,4,379,1
28,4,66,1
29,4,296,1
30,4,301,1
31,4,32,1
32,4,567,1
33,4,973,1
34,4,594,1
35,4,670,1
36,4,37,1
37,4,1220,1
38,4,1226,1
39,4,137,1
40,4,1272,1
41,4,1354,1
42,4,549,1
43,4,581,1
44,4,376,1
45,4,295,1
46,4,787,1
47,4,49,1
48,4,702,1
49,4,23,1
50,4,1089,1
51,4,905,1
52,4,229,1
53,4,985,1
54,4,212,1
55,4,657,1
56,4,115,1
57,4,1250,1
58,4,1180,1
59,4,424,1
60,4,1169,1
61,4,1040,1
62,4,24,1
63,4,250,1
64,4,153,1
65,4,206,1
66,4,1039,1
67,4,765,1
68,4,388,1
69,4,836,1
70,4,915,1
71,4,830,1
72,4,1269,1
73,4,508,1
74,4,1312,1
75,4,1409,1
76,4,1401,1
77,4,814,1
78,4,933,1
79,4,1246,1
80,4,263,1
81,4,1125,1
82,4,18,1
83,4,405,1
84,4,630,1
85,4,477,1
86,4,333,1
87,4,467,1
88,4,1017,1
89,4,1294,1
90,4,1573,1
91,4,290,1
92,4,1145,1
93,4,106,1
94,4,1217,1
95,4,1575,1
96,4,1291,1
97,4,313,1
98,4,1302,1
99,4,913,1
100,4,143,1
101,4,248,1
102,4,952,1
103,4,626,1
104,4,958,1
105,4,434,1
106,4,221,1
107,4,682,1
108,4,1491,1
109,4,1502,1
110,4,590,1
111,4,423,1
112,4,1362,1
113,4,989,1
114,4,368,1
115,4,1485,1
116,4,1577,1
117,4,550,1
118,4,1474,1
119,4,1236,1
120,4,1529,1
121,4,1099,1
122,4,36,1
123,4,1088,1
124,4,727,1
125,4,1168,1
126,4,852,1
127,4,616,1
128,4,778,1
129,4,955,1
130,4,748,1
131,4,614,1
132,4,1448,1
133,4,621,1
134,4,1283,1
135,4,597,1
136,4,1222,1
137,4,739,1
138,4,1010,1
139,4,1306,1
140,4,611,1
141,4,215,1
142,4,1503,1
143,4,1183,1
144,4,57,1
145,4,443,1
146,4,816,1
147,4,305,1
148,4,1195,1
149,4,1317,1
150,4,1276,1
151,4,1113,1
152,4,1132,1
153,4,986,1
154,4,69,1
155,4,984,1
156,4,683,1
157,4,1345,1
158,4,413,1
159,4,492,1
160,4,211,1
161,4,880,1
162,4,460,1
163,4,596,1
164,4,812,1
165,4,974,1
166,4,615,1
167,4,1273,1
168,4,1498,1
169,4,1057,1
170,4,1342,1
171,4,941,1
172,4,544,1
173,4,570,1
174,4,648,1
175,4,1499,1
176,4,859,1
177,4,1404,1
178,4,868,1
179,4,314,1
180,4,1608,1
181,4,829,1
182,4,1532,1
183,4,1085,1
184,4,781,1
185,4,660,1
186,4,638,1
187,4,1464,1
188,4,123,1
189,4,1374,1
190,4,141,1
191,4,762,1
192,4,485,1
193,4,432,1
194,4,391,1
195,4,872,1
196,4,472,1
197,4,1210,1
198,4,393,1
199,4,820,1
200,4,628,1
201,4,363,1
202,4,278,1
203,4,827,1
204,4,1179,1
205,4,78,1
206,4,1508,1
207,4,1565,1
208,4,726,1
209,4,1455,1
210,4,59,1
211,4,1323,1
212,4,909,1
213,4,932,1
214,4,937,1
215,4,889,1
216,4,294,1
217,4,116,1
218,4,634,1
219,4,1399,1
220,4,287,1
221,4,644,1
222,4,105,1
223,4,659,1
224,4,724,1
225,4,976,1
226,4,708,1
227,4,1053,1
228,4,65,1
229,4,1006,1
230,4,1253,1
231,4,241,1
