,TF,Target,Label
0,7,547,1
1,7,88,1
2,7,422,1
3,10,7,1
4,57,440,1
5,63,558,1
6,63,518,1
7,63,219,1
8,63,556,1
9,63,554,1
10,63,292,1
11,63,172,1
12,65,242,1
13,77,82,1
14,77,493,1
15,98,250,1
16,98,242,1
17,98,117,1
18,98,113,1
19,98,65,1
20,98,88,1
21,98,508,1
22,138,540,1
23,140,480,1
24,140,329,1
25,181,349,1
26,182,77,1
27,182,508,1
28,182,316,1
29,182,480,1
30,240,7,1
31,242,98,1
32,275,532,1
33,292,172,1
34,292,530,1
35,292,63,1
36,292,518,1
37,292,274,1
38,292,230,1
39,292,558,1
40,313,52,1
41,316,191,1
42,316,140,1
43,316,399,1
44,349,480,1
45,349,556,1
46,383,420,1
47,422,131,1
48,480,523,1
49,480,556,1
50,480,186,1
51,508,523,1
52,508,10,1
53,518,219,1
54,518,439,1
55,518,530,1
56,518,403,1
57,518,558,1
58,518,230,1
59,518,172,1
60,523,508,1
61,523,140,1
62,523,480,1
63,532,275,1
64,540,138,1
65,547,422,1
66,552,44,1
67,77,180,0
68,181,9,0
69,82,141,0
70,547,235,0
71,532,358,0
72,552,12,0
73,522,117,0
74,518,234,0
75,488,500,0
76,552,511,0
77,242,203,0
78,349,100,0
79,349,32,0
80,10,177,0
81,506,528,0
82,522,206,0
83,532,430,0
84,522,503,0
85,329,449,0
86,376,312,0
87,422,163,0
88,329,271,0
89,349,122,0
90,131,60,0
91,24,130,0
92,422,381,0
93,422,418,0
94,275,476,0
95,383,36,0
96,138,74,0
97,523,445,0
98,329,205,0
99,522,96,0
100,349,219,0
101,182,436,0
102,181,355,0
103,240,45,0
104,131,58,0
105,383,243,0
106,77,531,0
107,316,180,0
108,316,95,0
109,242,162,0
110,376,291,0
111,57,433,0
112,138,178,0
113,376,510,0
114,82,488,0
115,98,534,0
116,65,288,0
117,480,320,0
118,383,418,0
119,488,169,0
120,65,387,0
121,313,316,0
122,316,208,0
123,57,106,0
124,63,512,0
125,376,315,0
126,82,470,0
127,532,373,0
128,532,387,0
129,140,175,0
130,140,290,0
131,77,201,0
132,316,556,0
133,506,57,0
134,131,96,0
135,488,251,0
136,547,403,0
137,422,421,0
138,518,28,0
139,57,319,0
140,182,95,0
141,552,205,0
142,488,63,0
143,24,88,0
144,547,484,0
145,240,457,0
146,488,6,0
147,532,64,0
148,508,220,0
149,349,101,0
150,480,378,0
151,5,534,0
152,349,250,0
153,7,163,0
154,182,394,0
155,63,199,0
156,24,360,0
157,349,138,0
158,547,487,0
159,518,532,0
160,182,152,0
161,77,240,0
162,292,106,0
163,420,131,0
164,63,527,0
165,98,458,0
166,24,524,0
167,313,124,0
168,532,280,0
169,182,104,0
170,77,175,0
171,523,534,0
172,523,292,0
173,82,224,0
174,65,301,0
175,422,350,0
176,63,228,0
177,420,522,0
178,131,469,0
179,313,96,0
180,5,515,0
181,422,255,0
182,399,551,0
183,506,441,0
184,242,183,0
185,63,289,0
186,316,337,0
187,329,266,0
188,63,26,0
189,552,138,0
190,420,51,0
191,10,238,0
192,547,517,0
193,63,136,0
194,240,99,0
195,523,232,0
196,349,78,0
197,488,36,0
198,540,452,0
199,518,308,0
200,506,76,0
201,349,111,0
202,313,203,0
203,480,485,0
204,240,278,0
205,508,139,0
206,10,33,0
207,329,535,0
208,77,429,0
209,77,424,0
210,5,451,0
211,488,474,0
212,383,135,0
213,275,335,0
214,480,406,0
215,275,551,0
216,140,87,0
217,182,309,0
218,10,189,0
219,82,251,0
220,138,228,0
221,182,241,0
222,98,9,0
223,488,293,0
224,138,137,0
225,422,0,0
226,77,482,0
227,508,102,0
228,540,137,0
229,5,544,0
230,292,38,0
231,508,488,0
232,7,133,0
233,329,268,0
234,98,252,0
235,182,499,0
236,10,454,0
237,63,329,0
238,523,43,0
239,65,292,0
240,422,138,0
241,292,369,0
242,552,76,0
243,292,453,0
244,313,289,0
245,316,376,0
246,399,227,0
247,131,28,0
248,316,515,0
249,376,10,0
250,552,530,0
251,77,330,0
252,138,172,0
253,77,401,0
254,518,140,0
255,383,178,0
256,329,348,0
257,292,327,0
258,540,524,0
259,422,71,0
260,316,463,0
261,329,187,0
262,329,279,0
263,422,434,0
264,422,103,0
265,77,49,0
266,240,29,0
267,518,297,0
268,138,106,0
269,181,430,0
270,10,439,0
271,422,130,0
272,140,33,0
273,422,461,0
274,242,387,0
275,240,66,0
276,57,536,0
277,131,241,0
278,518,146,0
279,57,232,0
280,138,223,0
281,316,375,0
282,98,174,0
283,138,321,0
284,242,12,0
285,138,193,0
286,508,75,0
287,420,210,0
288,10,88,0
289,316,210,0
290,63,282,0
291,508,79,0
292,10,355,0
293,383,557,0
294,399,34,0
295,7,339,0
296,140,454,0
297,547,212,0
298,140,527,0
299,138,241,0
300,488,367,0
301,508,89,0
302,488,214,0
303,7,420,0
304,7,381,0
305,138,25,0
306,57,325,0
307,24,544,0
308,181,206,0
309,316,495,0
310,182,321,0
311,480,465,0
312,349,30,0
