,TF,Target,Label
0,14,862,1
1,14,412,1
2,14,369,1
3,14,577,1
4,14,632,1
5,14,529,1
6,14,650,1
7,14,660,1
8,35,397,1
9,35,1044,1
10,35,1075,1
11,35,688,1
12,35,763,1
13,35,460,1
14,35,661,1
15,35,706,1
16,35,596,1
17,38,312,1
18,38,863,1
19,38,309,1
20,38,819,1
21,38,1108,1
22,38,145,1
23,38,1110,1
24,38,1096,1
25,38,361,1
26,38,564,1
27,59,791,1
28,75,618,1
29,75,85,1
30,75,72,1
31,75,397,1
32,75,467,1
33,75,596,1
34,85,1028,1
35,85,661,1
36,85,618,1
37,85,75,1
38,85,13,1
39,85,1044,1
40,85,35,1
41,85,467,1
42,89,444,1
43,108,283,1
44,128,951,1
45,138,1111,1
46,138,1023,1
47,138,256,1
48,138,9,1
49,162,990,1
50,171,1106,1
51,175,473,1
52,175,1085,1
53,175,819,1
54,175,209,1
55,175,1037,1
56,175,163,1
57,175,145,1
58,175,26,1
59,175,758,1
60,175,825,1
61,175,952,1
62,175,1096,1
63,175,951,1
64,175,863,1
65,175,1110,1
66,175,815,1
67,175,1092,1
68,175,408,1
69,175,924,1
70,175,361,1
71,175,574,1
72,175,895,1
73,253,339,1
74,257,1106,1
75,257,660,1
76,257,957,1
77,297,1113,1
78,297,846,1
79,297,520,1
80,297,311,1
81,297,637,1
82,297,704,1
83,297,687,1
84,299,1125,1
85,299,784,1
86,302,556,1
87,302,532,1
88,311,952,1
89,311,704,1
90,311,373,1
91,311,213,1
92,311,994,1
93,311,163,1
94,311,444,1
95,311,637,1
96,311,991,1
97,311,727,1
98,311,895,1
99,311,1110,1
100,311,846,1
101,311,473,1
102,311,951,1
103,311,235,1
104,311,828,1
105,311,904,1
106,311,1096,1
107,311,361,1
108,311,924,1
109,311,90,1
110,311,309,1
111,311,1115,1
112,311,312,1
113,311,585,1
114,311,815,1
115,311,181,1
116,311,356,1
117,311,1113,1
118,311,226,1
119,311,733,1
120,311,687,1
121,311,751,1
122,319,753,1
123,319,967,1
124,333,691,1
125,348,786,1
126,356,786,1
127,356,307,1
128,356,953,1
129,356,1011,1
130,356,824,1
131,356,51,1
132,356,680,1
133,360,106,1
134,360,181,1
135,360,179,1
136,360,704,1
137,360,1019,1
138,360,637,1
139,360,90,1
140,360,520,1
141,360,507,1
142,360,963,1
143,387,512,1
144,387,889,1
145,387,1009,1
146,387,870,1
147,387,804,1
148,387,32,1
149,387,450,1
150,387,276,1
151,387,77,1
152,387,435,1
153,387,438,1
154,387,728,1
155,387,164,1
156,387,530,1
157,387,93,1
158,387,212,1
159,387,498,1
160,387,191,1
161,387,926,1
162,387,221,1
163,387,234,1
164,387,957,1
165,387,573,1
166,387,1048,1
167,392,1096,1
168,392,26,1
169,392,348,1
170,392,1115,1
171,392,163,1
172,392,952,1
173,392,863,1
174,406,92,1
175,406,7,1
176,406,468,1
177,406,719,1
178,412,750,1
179,412,1047,1
180,412,764,1
181,412,1002,1
182,412,81,1
183,412,450,1
184,412,1021,1
185,412,532,1
186,412,962,1
187,412,800,1
188,422,1108,1
189,422,612,1
190,422,828,1
191,422,817,1
192,422,1082,1
193,422,531,1
194,422,1115,1
195,422,464,1
196,422,564,1
197,422,1129,1
198,422,602,1
199,422,1110,1
200,422,372,1
201,422,26,1
202,422,546,1
203,422,716,1
204,422,516,1
205,422,1017,1
206,422,312,1
207,422,863,1
208,422,396,1
209,422,27,1
210,422,842,1
211,422,113,1
212,422,952,1
213,422,1019,1
214,422,163,1
215,422,473,1
216,422,270,1
217,422,704,1
218,422,618,1
219,422,103,1
220,422,137,1
221,422,924,1
222,422,361,1
223,422,934,1
224,422,994,1
225,422,991,1
226,422,1018,1
227,422,311,1
228,422,542,1
229,422,289,1
230,422,727,1
231,422,1096,1
232,422,328,1
233,422,687,1
234,422,733,1
235,422,350,1
236,422,583,1
237,438,231,1
238,438,320,1
239,438,387,1
240,438,889,1
241,439,986,1
242,457,428,1
243,460,763,1
244,460,955,1
245,460,35,1
246,460,1075,1
247,465,957,1
248,465,792,1
249,465,210,1
250,465,432,1
251,465,356,1
252,465,283,1
253,502,993,1
254,502,621,1
255,502,506,1
256,502,481,1
257,502,162,1
258,502,756,1
259,502,963,1
260,506,925,1
261,506,13,1
262,506,784,1
