,TF,Target,Label
0,0,674,1
1,0,760,1
2,0,198,1
3,13,298,1
4,13,369,1
5,13,842,1
6,13,641,1
7,13,214,1
8,13,196,1
9,13,768,1
10,13,671,1
11,13,453,1
12,24,618,1
13,24,717,1
14,24,857,1
15,25,584,1
16,25,140,1
17,25,257,1
18,25,460,1
19,25,154,1
20,25,220,1
21,25,574,1
22,29,170,1
23,29,342,1
24,30,254,1
25,30,298,1
26,30,577,1
27,30,824,1
28,30,811,1
29,30,848,1
30,30,803,1
31,30,715,1
32,30,677,1
33,30,248,1
34,30,207,1
35,30,198,1
36,30,355,1
37,30,671,1
38,30,53,1
39,30,725,1
40,30,233,1
41,30,658,1
42,30,759,1
43,30,787,1
44,30,856,1
45,30,853,1
46,31,198,1
47,31,268,1
48,31,187,1
49,31,562,1
50,31,805,1
51,31,341,1
52,31,645,1
53,31,857,1
54,31,149,1
55,31,796,1
56,31,717,1
57,31,755,1
58,31,492,1
59,32,847,1
60,34,792,1
61,35,384,1
62,35,586,1
63,35,607,1
64,35,708,1
65,35,273,1
66,35,753,1
67,35,889,1
68,35,660,1
69,35,364,1
70,35,613,1
71,35,553,1
72,35,248,1
73,35,682,1
74,35,606,1
75,35,645,1
76,35,65,1
77,35,871,1
78,35,751,1
79,35,901,1
80,35,275,1
81,35,674,1
82,35,518,1
83,40,75,1
84,40,223,1
85,40,780,1
86,40,145,1
87,40,30,1
88,40,254,1
89,45,152,1
90,45,427,1
91,45,571,1
92,45,278,1
93,45,283,1
94,45,295,1
95,46,848,1
96,46,909,1
97,50,498,1
98,50,275,1
99,50,10,1
100,50,472,1
101,52,322,1
102,52,336,1
103,52,624,1
104,52,239,1
105,52,642,1
106,52,201,1
107,52,311,1
108,52,844,1
109,52,809,1
110,52,351,1
111,52,152,1
112,52,252,1
113,52,204,1
114,52,898,1
115,52,199,1
116,52,838,1
117,54,248,1
118,54,753,1
119,54,553,1
120,54,351,1
121,54,623,1
122,54,613,1
123,54,889,1
124,54,682,1
125,54,546,1
126,54,606,1
127,54,35,1
128,54,645,1
129,54,498,1
130,54,695,1
131,54,571,1
132,54,198,1
133,54,492,1
134,54,273,1
135,54,87,1
136,55,906,1
137,62,427,1
138,62,667,1
139,62,169,1
140,62,241,1
141,63,780,1
