,TF,Target,Label
0,14,469,1
1,14,27,1
2,14,229,1
3,14,77,1
4,14,375,1
5,14,374,1
6,14,345,1
7,14,433,1
8,14,200,1
9,14,346,1
10,14,135,1
11,14,221,1
12,14,379,1
13,14,334,1
14,14,344,1
15,14,253,1
16,14,145,1
17,14,556,1
18,14,549,1
19,14,409,1
20,14,270,1
21,14,444,1
22,14,330,1
23,14,397,1
24,14,278,1
25,14,473,1
26,14,455,1
27,14,0,1
28,14,69,1
29,14,243,1
30,14,257,1
31,14,108,1
32,14,3,1
33,14,214,1
34,14,365,1
35,14,315,1
36,14,284,1
37,14,337,1
38,14,160,1
39,14,414,1
40,14,540,1
41,14,432,1
42,14,412,1
43,14,504,1
44,14,288,1
45,14,201,1
46,14,517,1
47,14,175,1
48,14,438,1
49,14,305,1
50,14,300,1
51,14,463,1
52,14,327,1
53,14,266,1
54,14,133,1
55,14,537,1
56,14,225,1
57,14,466,1
58,14,554,1
59,14,109,1
60,14,380,1
61,14,553,1
62,14,34,1
63,14,255,1
64,14,302,1
65,14,390,1
66,14,30,1
67,14,511,1
68,14,163,1
69,14,376,1
70,14,165,1
71,14,367,1
72,14,508,1
73,14,105,1
74,14,107,1
75,14,491,1
76,14,391,1
77,14,158,1
78,14,86,1
79,14,536,1
80,14,317,1
81,14,179,1
82,14,507,1
83,14,406,1
84,14,178,1
85,14,351,1
86,14,203,1
87,14,472,1
88,14,126,1
89,14,533,1
90,14,138,1
91,14,246,1
92,14,342,1
93,14,230,1
94,14,456,1
95,14,341,1
96,14,531,1
97,14,210,1
98,14,75,1
99,14,331,1
100,14,117,1
101,14,10,1
102,14,151,1
103,14,6,1
104,14,478,1
105,14,532,1
106,14,502,1
107,14,324,1
108,14,484,1
109,14,364,1
110,14,509,1
111,14,169,1
112,14,61,1
113,14,262,1
114,14,465,1
115,14,44,1
116,14,323,1
117,14,39,1
118,14,189,1
119,14,495,1
120,14,91,1
121,14,369,1
122,14,453,1
123,14,120,1
124,14,202,1
125,14,558,1
126,14,443,1
127,14,488,1
128,14,385,1
129,14,13,1
130,14,211,1
131,14,301,1
132,14,383,1
133,14,482,1
134,14,424,1
135,14,498,1
136,14,500,1
137,14,402,1
138,14,182,1
139,14,538,1
140,14,299,1
141,14,164,1
142,14,23,1
143,14,445,1
144,14,245,1
145,14,114,1
146,14,410,1
147,14,320,1
148,14,525,1
149,14,180,1
150,14,219,1
151,14,227,1
152,14,318,1
153,14,9,1
154,14,67,1
155,14,309,1
156,14,528,1
157,14,166,1
158,14,137,1
159,14,256,1
160,14,368,1
161,14,260,1
162,14,78,1
163,14,191,1
164,14,535,1
165,14,84,1
166,14,264,1
167,14,395,1
168,14,216,1
169,14,162,1
170,14,272,1
171,14,398,1
172,14,47,1
173,14,60,1
174,14,387,1
175,14,238,1
176,14,462,1
177,14,441,1
178,14,457,1
179,14,8,1
180,14,295,1
181,14,401,1
182,14,170,1
183,14,357,1
184,14,17,1
185,14,83,1
186,14,290,1
187,14,343,1
188,14,239,1
189,14,389,1
190,14,392,1
191,14,167,1
192,14,21,1
193,14,131,1
194,14,326,1
195,14,347,1
196,14,503,1
197,14,82,1
198,14,261,1
199,14,304,1
200,14,454,1
201,14,185,1
202,14,393,1
203,14,146,1
204,71,505,1
205,71,478,1
206,71,76,1
207,71,145,1
208,71,281,1
209,71,300,1
210,71,462,1
211,71,39,1
212,71,154,1
213,71,555,1
214,71,318,1
215,71,441,1
216,71,161,1
217,71,140,1
218,71,162,1
219,71,221,1
220,71,543,1
221,71,8,1
222,71,262,1
223,71,311,1
224,71,497,1
225,71,376,1
226,71,203,1
227,71,135,1
228,71,472,1
229,71,495,1
230,71,516,1
231,71,533,1
232,71,288,1
233,71,520,1
234,71,187,1
235,71,354,1
236,71,395,1
237,71,345,1
238,71,537,1
239,71,241,1
240,71,500,1
241,71,246,1
242,71,173,1
243,71,332,1
244,71,11,1
245,71,93,1
246,71,133,1
247,71,29,1
248,71,274,1
249,71,216,1
250,71,548,1
251,71,509,1
252,71,243,1
253,71,412,1
254,71,74,1
255,71,331,1
256,71,415,1
257,71,357,1
258,71,416,1
259,71,323,1
260,71,248,1
261,71,528,1
262,71,360,1
263,71,330,1
264,71,485,1
265,71,488,1
266,71,397,1
267,71,52,1
268,71,399,1
269,71,132,1
270,71,404,1
271,71,215,1
272,71,344,1
273,71,343,1
274,71,259,1
275,71,257,1
276,71,163,1
277,71,438,1
278,71,424,1
279,71,391,1
280,71,401,1
281,71,279,1
282,71,365,1
283,71,228,1
284,71,19,1
285,71,226,1
286,71,524,1
287,71,523,1
288,71,531,1
289,71,253,1
290,71,225,1
291,71,13,1
292,71,558,1
293,71,255,1
294,71,512,1
295,71,532,1
296,71,426,1
297,71,138,1
298,71,149,1
299,71,49,1
300,71,123,1
301,71,400,1
302,71,117,1
303,71,106,1
304,71,261,1
305,71,521,1
306,71,347,1
307,71,291,1
308,71,250,1
309,71,283,1
310,71,450,1
311,71,440,1
312,71,466,1
313,71,238,1
314,71,184,1
315,71,339,1
316,71,280,1
317,71,174,1
318,71,68,1
319,71,47,1
320,71,2,1
321,71,115,1
322,71,130,1
323,71,61,1
324,71,12,1
325,71,198,1
326,71,134,1
327,74,223,1
328,74,165,1
329,74,216,1
330,74,436,1
331,74,308,1
332,74,164,1
333,74,227,1
334,74,96,1
335,74,525,1
336,74,200,1
337,74,285,1
338,74,335,1
339,74,50,1
340,74,371,1
341,74,304,1
342,74,449,1
343,74,408,1
344,74,526,1
345,74,437,1
346,74,117,1
347,74,15,1
348,74,127,1
349,74,473,1
350,74,487,1
351,74,156,1
352,74,431,1
353,74,302,1
354,74,472,1
355,74,97,1
356,74,190,1
357,74,546,1
358,74,493,1
359,74,166,1
360,74,116,1
361,74,108,1
362,74,385,1
363,74,367,1
364,74,397,1
365,74,221,1
366,74,369,1
367,74,10,1
368,74,455,1
369,74,269,1
370,74,330,1
371,74,333,1
372,74,57,1
373,74,383,1
374,74,26,1
375,74,71,1
376,74,514,1
377,74,388,1
378,74,288,1
379,74,247,1
380,74,554,1
381,74,193,1
382,74,3,1
383,74,430,1
384,74,249,1
385,74,504,1
386,74,284,1
387,74,11,1
388,74,114,1
389,74,121,1
390,74,518,1
391,74,189,1
392,74,76,1
393,74,373,1
394,74,445,1
395,74,252,1
396,74,393,1
397,74,296,1
398,74,421,1
399,74,361,1
400,74,477,1
401,74,534,1
402,74,154,1
403,74,494,1
404,74,14,1
405,74,183,1
406,74,400,1
407,74,456,1
408,74,423,1
409,74,297,1
410,74,178,1
411,74,143,1
412,74,322,1
413,74,315,1
414,74,67,1
415,74,513,1
416,74,255,1
417,74,415,1
418,74,378,1
419,74,49,1
420,74,448,1
421,74,398,1
422,74,490,1
423,74,70,1
424,74,140,1
425,74,343,1
426,74,467,1
427,74,88,1
428,74,522,1
429,74,277,1
430,74,352,1
431,74,418,1
432,74,233,1
433,74,309,1
434,74,512,1
435,74,454,1
436,74,41,1
437,74,474,1
438,74,192,1
439,74,179,1
440,74,545,1
441,74,412,1
442,74,94,1
443,74,410,1
444,74,553,1
445,97,227,1
446,97,148,1
447,97,47,1
448,97,77,1
449,97,213,1
450,97,311,1
451,97,105,1
452,97,365,1
453,97,335,1
454,97,490,1
455,97,536,1
456,97,199,1
457,97,515,1
458,97,187,1
459,97,123,1
460,97,222,1
461,97,438,1
462,97,299,1
463,97,35,1
464,97,230,1
465,97,225,1
466,97,475,1
467,97,140,1
468,97,67,1
469,97,307,1
470,97,502,1
471,97,402,1
472,97,476,1
473,97,546,1
474,97,34,1
475,97,269,1
476,97,330,1
477,97,360,1
478,97,427,1
479,97,482,1
480,97,42,1
481,97,159,1
482,97,370,1
483,97,2,1
