,TF,Target,Label
0,3,34,1
1,3,632,1
2,3,379,1
3,3,726,1
4,4,202,1
5,4,656,1
6,4,502,1
7,4,144,1
8,4,482,1
9,4,468,1
10,4,247,1
11,4,169,1
12,4,709,1
13,10,496,1
14,10,776,1
15,10,340,1
16,10,462,1
17,12,96,1
18,12,642,1
19,12,540,1
20,12,358,1
21,12,762,1
22,12,770,1
23,12,332,1
24,12,290,1
25,12,732,1
26,12,120,1
27,12,468,1
28,12,153,1
29,12,373,1
30,12,560,1
31,12,704,1
32,12,713,1
33,12,116,1
34,12,174,1
35,12,27,1
36,14,449,1
37,14,661,1
38,14,236,1
39,14,522,1
40,14,172,1
41,14,312,1
42,14,687,1
43,14,574,1
44,14,86,1
45,14,420,1
46,14,210,1
47,14,753,1
48,14,230,1
49,14,50,1
50,14,346,1
51,14,479,1
52,14,39,1
53,14,285,1
54,14,669,1
55,14,161,1
56,14,333,1
57,14,613,1
58,14,323,1
59,14,228,1
60,14,666,1
61,14,123,1
62,14,384,1
63,14,722,1
64,14,494,1
65,14,585,1
66,14,520,1
67,15,696,1
68,15,562,1
69,15,760,1
70,15,795,1
71,15,319,1
72,15,350,1
73,15,524,1
74,15,139,1
75,15,290,1
76,15,713,1
77,15,482,1
78,15,202,1
79,19,412,1
80,25,79,1
81,25,576,1
82,25,275,1
83,25,685,1
84,25,456,1
85,25,810,1
86,25,791,1
87,25,316,1
88,25,342,1
89,27,642,1
90,27,56,1
91,27,96,1
92,27,290,1
93,27,358,1
94,27,762,1
95,27,116,1
96,27,546,1
97,27,174,1
98,27,141,1
99,27,114,1
100,27,48,1
101,30,770,1
102,30,56,1
103,30,762,1
104,30,290,1
105,30,229,1
106,30,546,1
107,30,48,1
108,34,625,1
109,34,760,1
110,34,247,1
111,34,362,1
112,34,342,1
113,34,626,1
114,34,178,1
115,34,615,1
116,34,726,1
117,34,286,1
118,34,43,1
119,34,3,1
120,34,557,1
121,34,755,1
122,34,775,1
123,34,730,1
124,34,248,1
125,34,202,1
126,34,175,1
127,34,468,1
128,34,451,1
129,34,221,1
130,34,168,1
131,34,729,1
132,34,476,1
133,34,439,1
134,34,307,1
135,34,586,1
136,34,144,1
137,34,276,1
138,41,752,1
139,42,117,1
140,42,248,1
141,42,361,1
142,42,476,1
143,42,327,1
144,42,702,1
145,43,178,1
146,43,730,1
147,43,153,1
148,43,642,1
149,43,696,1
150,43,570,1
151,43,336,1
152,43,307,1
153,43,468,1
154,43,111,1
155,43,770,1
156,43,439,1
157,43,105,1
158,43,332,1
159,43,362,1
160,43,112,1
161,43,760,1
162,43,290,1
163,43,295,1
164,43,755,1
165,43,139,1
166,43,493,1
167,43,85,1
168,43,578,1
169,43,557,1
170,43,120,1
171,43,586,1
172,43,775,1
173,48,587,1
174,48,776,1
175,48,508,1
176,48,114,1
177,48,597,1
178,48,775,1
179,48,426,1
180,48,116,1
181,48,756,1
182,48,120,1
183,48,163,1
184,48,764,1
185,48,290,1
186,48,696,1
187,48,332,1
188,48,354,1
189,48,96,1
190,48,111,1
191,48,30,1
192,48,196,1
193,48,379,1
194,48,240,1
195,48,703,1
196,48,67,1
197,48,56,1
198,48,358,1
199,48,642,1
200,48,247,1
201,48,27,1
202,48,770,1
203,48,600,1
204,48,514,1
205,48,709,1
206,48,546,1
207,48,139,1
208,48,12,1
209,48,174,1
210,48,570,1
211,48,264,1
212,48,739,1
213,48,661,1
214,48,158,1
215,48,540,1
216,56,775,1
217,56,116,1
218,56,30,1
219,56,307,1
220,56,514,1
221,56,48,1
222,56,772,1
223,56,632,1
224,56,163,1
225,56,67,1
226,56,340,1
227,56,354,1
228,56,762,1
229,56,111,1
230,56,379,1
231,56,600,1
232,56,386,1
233,56,524,1
234,56,540,1
235,56,112,1
236,56,264,1
237,56,704,1
238,56,776,1
239,56,120,1
240,56,306,1
241,56,570,1
242,56,770,1
243,56,689,1
244,56,43,1
245,56,27,1
246,56,739,1
247,56,247,1
248,56,483,1
249,56,546,1
250,56,435,1
251,56,332,1
252,56,399,1
253,56,661,1
254,56,508,1
255,56,124,1
256,56,511,1
257,56,105,1
258,56,686,1
259,58,377,1
260,64,426,1
261,64,468,1
262,64,636,1
263,65,241,1
264,67,511,1
265,67,373,1
266,67,332,1
267,67,642,1
268,67,124,1
269,67,584,1
270,67,770,1
271,67,264,1
272,67,240,1
273,67,153,1
274,67,141,1
275,67,56,1
276,67,724,1
277,67,522,1
278,67,703,1
279,67,78,1
280,67,762,1
281,67,756,1
282,67,689,1
283,78,358,1
284,78,67,1
285,78,141,1
286,78,764,1
287,78,772,1
288,78,157,1
289,78,770,1
290,78,703,1
291,78,689,1
292,78,240,1
293,78,739,1
294,78,576,1
295,78,546,1
296,78,508,1
297,78,762,1
298,78,661,1
299,78,153,1
300,78,231,1
301,78,215,1
302,79,615,1
303,79,600,1
304,79,307,1
305,79,336,1
306,79,342,1
307,79,456,1
308,79,672,1
309,79,570,1
310,79,154,1
311,79,402,1
312,79,34,1
313,79,43,1
314,79,468,1
315,80,306,1
316,89,0,1
317,89,248,1
318,89,698,1
319,89,806,1
320,89,632,1
321,91,468,1
322,91,120,1
323,91,247,1
324,96,686,1
325,96,546,1
326,96,435,1
327,96,153,1
328,96,642,1
329,96,358,1
330,96,56,1
331,96,696,1
332,96,399,1
333,96,141,1
334,96,373,1
335,96,332,1
336,96,628,1
337,96,597,1
338,96,174,1
339,96,114,1
340,101,276,1
341,103,180,1
342,103,623,1
343,111,340,1
344,111,546,1
345,111,43,1
346,111,555,1
347,111,514,1
348,111,337,1
349,111,770,1
350,111,56,1
351,111,576,1
352,111,332,1
353,111,247,1
354,111,295,1
355,111,48,1
356,111,776,1
357,111,607,1
358,111,290,1
359,112,340,1
360,112,290,1
361,112,776,1
362,112,43,1
363,112,143,1
364,112,554,1
365,112,642,1
366,112,615,1
367,112,546,1
368,112,468,1
369,112,762,1
370,112,816,1
371,112,636,1
372,112,297,1
373,112,566,1
374,112,770,1
375,112,56,1
376,114,546,1
377,114,597,1
378,114,686,1
379,114,762,1
380,114,174,1
381,114,704,1
382,114,12,1
383,114,48,1
384,114,373,1
385,114,522,1
386,114,399,1
387,114,141,1
388,114,96,1
389,114,435,1
390,114,139,1
391,114,27,1
392,116,153,1
393,116,48,1
394,116,435,1
395,116,546,1
396,116,364,1
397,116,358,1
398,116,27,1
399,116,174,1
400,116,56,1
401,116,373,1
402,116,468,1
403,116,597,1
404,116,762,1
405,116,290,1
406,116,12,1
407,116,686,1
408,120,775,1
409,120,358,1
410,120,307,1
411,120,350,1
412,120,4,1
413,120,642,1
414,120,450,1
415,120,541,1
416,120,248,1
417,120,546,1
418,120,770,1
419,120,476,1
420,120,319,1
421,120,151,1
422,120,625,1
423,120,519,1
424,120,185,1
425,120,762,1
426,120,647,1
