,TF,Target,Label
0,2,1065,1
1,2,328,1
2,2,1033,1
3,2,163,1
4,2,775,1
5,2,411,1
6,2,319,1
7,2,369,1
8,2,177,1
9,2,834,1
10,2,640,1
11,2,817,1
12,2,519,1
13,2,788,1
14,2,976,1
15,2,1073,1
16,2,743,1
17,2,552,1
18,2,867,1
19,4,245,1
20,4,453,1
21,4,764,1
22,4,754,1
23,4,648,1
24,4,328,1
25,4,642,1
26,4,292,1
27,4,700,1
28,4,679,1
29,4,843,1
30,4,1030,1
31,4,34,1
32,4,961,1
33,4,976,1
34,4,118,1
35,4,948,1
36,4,645,1
37,4,1032,1
38,4,763,1
39,4,867,1
40,4,218,1
41,4,967,1
42,4,987,1
43,4,506,1
44,4,435,1
45,4,280,1
46,4,179,1
47,4,929,1
48,4,501,1
49,4,24,1
50,4,165,1
51,4,1065,1
52,4,917,1
53,4,68,1
54,4,1022,1
55,4,192,1
56,4,21,1
57,4,141,1
58,4,1026,1
59,6,887,1
60,6,1106,1
61,7,575,1
62,7,987,1
63,7,994,1
64,7,85,1
65,7,772,1
66,7,823,1
67,7,217,1
68,7,79,1
69,7,1042,1
70,7,961,1
71,7,185,1
72,7,495,1
73,7,745,1
74,8,160,1
75,8,116,1
76,8,1055,1
77,8,908,1
78,8,445,1
79,8,386,1
80,8,912,1
81,10,867,1
82,10,460,1
83,10,509,1
84,10,589,1
85,10,1099,1
86,10,426,1
87,10,85,1
88,10,185,1
89,10,733,1
90,10,1117,1
91,10,83,1
92,10,987,1
93,10,649,1
94,10,125,1
95,10,334,1
96,11,742,1
97,11,300,1
98,14,724,1
99,15,1023,1
100,21,54,1
101,21,867,1
102,21,288,1
103,21,402,1
104,21,1072,1
105,21,555,1
106,21,364,1
107,21,654,1
108,21,1022,1
109,21,475,1
110,21,989,1
111,21,629,1
112,21,174,1
113,21,559,1
114,21,1003,1
115,21,48,1
116,21,843,1
117,21,736,1
118,21,242,1
119,21,409,1
120,21,104,1
121,21,329,1
122,21,189,1
123,21,1119,1
124,21,443,1
125,21,74,1
126,21,759,1
127,21,1064,1
128,21,24,1
129,21,628,1
130,21,466,1
131,21,995,1
132,21,775,1
133,21,582,1
134,21,182,1
135,21,764,1
136,21,998,1
137,21,951,1
138,21,1032,1
139,21,221,1
140,21,118,1
141,21,34,1
142,21,269,1
143,21,543,1
144,21,423,1
145,21,648,1
146,21,782,1
147,21,948,1
148,21,515,1
149,21,921,1
150,21,79,1
151,21,655,1
152,24,1058,1
153,24,196,1
154,24,1026,1
155,24,1065,1
156,24,700,1
157,24,660,1
158,24,728,1
159,24,887,1
160,24,1072,1
161,24,4,1
162,24,242,1
163,24,245,1
164,24,1061,1
165,24,928,1
166,24,648,1
167,24,287,1
168,24,1064,1
169,24,201,1
170,24,1023,1
