,TF,Target,Label
0,1,99,1
1,1,591,1
2,1,680,1
3,1,176,1
4,1,538,1
5,1,400,1
6,1,364,1
7,1,525,1
8,1,430,1
9,1,638,1
10,1,119,1
11,1,563,1
12,1,79,1
13,1,690,1
14,1,378,1
15,1,69,1
16,1,486,1
17,1,359,1
18,1,390,1
19,1,23,1
20,1,365,1
21,1,428,1
22,1,164,1
23,1,603,1
24,1,379,1
25,1,12,1
26,1,159,1
27,1,384,1
28,1,580,1
29,1,172,1
30,1,57,1
31,1,497,1
32,1,556,1
33,1,13,1
34,1,34,1
35,1,644,1
36,1,508,1
37,1,536,1
38,1,696,1
39,1,245,1
40,1,144,1
41,1,422,1
42,1,311,1
43,1,391,1
44,1,456,1
45,1,199,1
46,1,291,1
47,1,149,1
48,1,575,1
49,1,592,1
50,1,615,1
51,1,155,1
52,1,425,1
53,1,453,1
54,1,686,1
55,1,271,1
56,1,252,1
57,1,356,1
58,1,415,1
59,1,573,1
60,1,593,1
61,1,401,1
62,1,143,1
63,1,84,1
64,1,329,1
65,1,611,1
66,1,639,1
67,1,409,1
68,1,213,1
69,1,132,1
70,1,96,1
71,1,528,1
72,1,685,1
73,1,158,1
74,1,325,1
75,1,71,1
76,1,196,1
77,1,80,1
78,1,81,1
79,1,205,1
80,1,76,1
81,1,459,1
82,1,423,1
83,1,303,1
84,1,368,1
85,1,200,1
86,1,678,1
87,1,65,1
88,1,698,1
89,1,496,1
90,1,360,1
91,1,102,1
92,1,288,1
93,1,45,1
94,1,214,1
95,1,54,1
96,1,354,1
97,1,445,1
98,1,101,1
99,1,126,1
100,1,478,1
101,1,522,1
102,1,198,1
103,1,551,1
104,1,181,1
105,1,501,1
106,1,458,1
107,1,302,1
108,1,177,1
109,1,175,1
110,1,485,1
111,1,655,1
112,1,703,1
113,1,505,1
114,1,174,1
115,1,14,1
116,1,480,1
117,1,83,1
118,1,581,1
119,1,157,1
120,1,654,1
121,1,7,1
122,1,33,1
123,1,466,1
124,1,473,1
125,1,37,1
126,1,296,1
127,1,254,1
128,1,11,1
129,1,15,1
130,1,267,1
131,1,389,1
132,1,232,1
133,1,630,1
134,1,451,1
135,1,171,1
136,1,369,1
137,1,74,1
138,1,435,1
139,1,243,1
140,1,246,1
141,1,282,1
142,1,586,1
143,1,448,1
144,1,377,1
145,1,146,1
146,1,607,1
147,1,509,1
148,1,402,1
149,1,670,1
150,1,498,1
151,1,253,1
152,1,612,1
153,1,599,1
154,1,349,1
155,1,195,1
156,1,147,1
157,1,261,1
158,1,116,1
159,1,597,1
160,1,160,1
161,1,523,1
162,1,584,1
163,1,503,1
164,1,432,1
165,1,383,1
166,1,21,1
167,1,10,1
168,1,352,1
169,1,281,1
170,1,19,1
171,1,618,1
172,1,60,1
173,1,637,1
174,1,371,1
175,1,664,1
176,1,393,1
177,1,216,1
178,1,370,1
179,1,524,1
180,1,470,1
181,1,619,1
182,1,373,1
183,1,545,1
184,1,471,1
185,1,320,1
186,1,431,1
187,1,118,1
188,1,64,1
189,1,367,1
190,1,139,1
191,1,568,1
192,1,659,1
193,1,513,1
194,1,550,1
195,1,350,1
196,1,692,1
197,1,75,1
198,1,49,1
199,1,652,1
200,1,479,1
201,1,363,1
202,1,376,1
203,1,201,1
204,1,570,1
205,1,292,1
206,1,340,1
207,1,152,1
208,1,412,1
209,1,558,1
210,1,154,1
211,1,234,1
212,1,399,1
213,1,209,1
214,1,631,1
215,1,628,1
216,1,188,1
217,1,585,1
218,1,403,1
219,1,275,1
220,1,136,1
221,1,308,1
222,1,98,1
223,1,220,1
224,1,543,1
225,1,535,1
226,1,142,1
227,1,643,1
228,1,22,1
229,1,494,1
230,1,330,1
231,1,269,1
232,1,608,1
233,1,108,1
234,1,463,1
235,12,652,1
236,12,106,1
237,12,507,1
238,12,512,1
239,12,643,1
240,12,680,1
241,12,412,1
242,12,184,1
243,12,309,1
244,12,396,1
245,12,339,1
246,12,646,1
247,12,575,1
248,12,227,1
249,12,638,1
250,12,513,1
251,12,649,1
252,12,209,1
253,12,620,1
254,12,569,1
255,12,640,1
256,12,476,1
257,12,398,1
258,12,181,1
259,12,287,1
260,12,67,1
261,12,534,1
262,12,647,1
263,12,59,1
264,12,141,1
265,12,46,1
266,12,128,1
267,12,66,1
268,12,495,1
269,12,520,1
270,12,615,1
271,12,470,1
272,12,523,1
273,12,263,1
274,12,555,1
275,12,681,1
276,12,210,1
277,12,218,1
278,12,153,1
279,12,280,1
280,12,183,1
281,12,574,1
282,12,301,1
283,12,392,1
284,12,383,1
285,12,405,1
286,12,420,1
287,12,137,1
288,12,634,1
289,12,329,1
290,12,290,1
291,12,145,1
292,12,371,1
293,12,11,1
294,12,477,1
295,12,102,1
296,12,175,1
297,12,378,1
298,12,642,1
299,12,577,1
300,12,192,1
301,12,140,1
302,12,585,1
303,12,702,1
304,12,416,1
305,12,246,1
306,12,53,1
307,12,27,1
308,12,662,1
309,12,105,1
310,12,562,1
311,12,628,1
312,12,701,1
313,12,81,1
314,12,428,1
315,12,131,1
316,12,337,1
317,12,133,1
318,12,231,1
319,12,80,1
320,12,431,1
321,12,187,1
322,12,619,1
323,12,343,1
324,12,185,1
325,12,113,1
326,12,599,1
327,12,283,1
328,12,241,1
329,12,201,1
330,12,158,1
331,12,214,1
332,12,576,1
333,12,530,1
334,12,72,1
335,12,363,1
336,12,307,1
337,12,274,1
338,12,700,1
339,12,660,1
340,12,340,1
341,12,142,1
342,12,460,1
343,12,404,1
344,12,119,1
345,12,415,1
346,12,269,1
347,12,696,1
348,12,96,1
349,12,95,1
350,12,447,1
351,12,588,1
352,12,314,1
353,12,387,1
354,12,49,1
355,12,198,1
356,12,108,1
357,12,624,1
358,12,43,1
359,12,311,1
360,12,610,1
361,12,393,1
362,12,699,1
363,12,234,1
364,12,90,1
365,12,589,1
366,12,168,1
367,12,413,1
368,12,147,1
369,12,629,1
370,12,115,1
371,12,324,1
372,12,423,1
373,12,292,1
374,12,442,1
375,12,330,1
376,12,317,1
377,12,503,1
378,12,268,1
379,12,607,1
380,12,134,1
381,12,605,1
