,TF,Target,Label
0,3,274,1
1,6,631,1
2,27,293,1
3,27,109,1
4,27,251,1
5,27,536,1
6,28,480,1
7,28,226,1
8,28,299,1
9,28,351,1
10,29,410,1
11,29,261,1
12,29,587,1
13,29,318,1
14,29,413,1
15,29,475,1
16,34,363,1
17,42,30,1
18,42,204,1
19,42,500,1
20,42,323,1
21,42,361,1
22,42,554,1
23,42,345,1
24,42,478,1
25,50,475,1
26,64,277,1
27,64,232,1
28,64,57,1
29,64,27,1
30,64,79,1
31,67,439,1
32,67,29,1
33,67,292,1
34,67,410,1
35,67,486,1
36,73,216,1
37,78,360,1
38,78,38,1
39,78,333,1
40,78,557,1
41,78,327,1
42,78,607,1
43,78,306,1
44,78,560,1
45,78,167,1
46,78,331,1
47,78,572,1
48,78,192,1
49,78,84,1
50,78,559,1
51,78,134,1
52,79,631,1
53,79,293,1
54,79,208,1
55,81,292,1
56,82,323,1
57,82,536,1
58,82,363,1
59,82,263,1
60,82,53,1
61,82,561,1
62,82,299,1
63,82,67,1
64,82,554,1
65,99,396,1
66,134,210,1
67,137,364,1
68,137,256,1
69,137,227,1
70,137,62,1
71,137,488,1
72,137,570,1
73,137,545,1
74,137,217,1
75,137,417,1
76,137,279,1
77,137,512,1
78,137,300,1
79,137,347,1
80,137,122,1
81,137,589,1
82,137,369,1
83,137,345,1
84,137,482,1
85,137,480,1
86,137,596,1
87,137,424,1
88,137,222,1
89,137,484,1
90,137,258,1
91,137,24,1
92,137,464,1
93,137,577,1
94,137,463,1
95,137,215,1
96,137,98,1
97,137,301,1
98,137,131,1
99,137,154,1
100,137,315,1
101,137,496,1
102,137,104,1
103,137,440,1
104,137,67,1
105,137,392,1
106,137,165,1
107,137,134,1
108,137,508,1
109,137,497,1
110,137,164,1
111,137,381,1
112,137,336,1
113,137,376,1
114,137,168,1
115,161,534,1
116,165,28,1
117,177,363,1
118,177,437,1
119,189,299,1
120,189,411,1
121,198,450,1
122,198,363,1
123,199,82,1
124,199,198,1
125,199,363,1
126,199,190,1
127,204,273,1
128,204,290,1
129,204,323,1
130,204,266,1
131,204,182,1
132,204,399,1
133,204,620,1
134,204,350,1
135,204,82,1
136,204,30,1
137,204,497,1
138,204,21,1
139,204,500,1
140,204,610,1
141,204,279,1
142,204,407,1
143,204,554,1
144,204,74,1
145,209,523,1
146,209,74,1
147,209,216,1
148,226,28,1
149,226,375,1
150,226,351,1
151,251,109,1
152,251,420,1
153,251,232,1
154,263,104,1
155,263,564,1
156,263,20,1
157,263,270,1
158,263,232,1
159,263,367,1
160,263,453,1
161,263,175,1
