,TF,Target,Label
0,2,641,1
1,7,605,1
2,7,367,1
3,7,4,1
4,7,22,1
5,7,350,1
6,7,1106,1
7,7,548,1
8,7,125,1
9,7,354,1
10,7,9,1
11,7,383,1
12,7,670,1
13,7,936,1
14,7,483,1
15,7,1147,1
16,7,525,1
17,7,1131,1
18,7,498,1
19,7,795,1
20,7,457,1
21,7,373,1
22,7,108,1
23,7,762,1
24,7,256,1
25,7,325,1
26,7,94,1
27,7,625,1
28,7,725,1
29,7,405,1
30,7,665,1
31,7,1165,1
32,7,678,1
33,7,1138,1
34,7,798,1
35,7,628,1
36,18,490,1
37,18,292,1
38,18,986,1
39,20,873,1
40,20,1147,1
41,20,198,1
42,20,901,1
43,20,483,1
44,20,763,1
45,22,605,1
46,22,871,1
47,22,398,1
48,22,383,1
49,22,484,1
50,22,108,1
51,22,483,1
52,22,525,1
53,22,670,1
54,22,366,1
55,22,548,1
56,22,330,1
57,22,683,1
58,22,834,1
59,22,561,1
60,22,884,1
61,22,373,1
62,22,625,1
63,22,936,1
64,22,9,1
65,22,795,1
66,22,552,1
67,22,325,1
68,22,798,1
69,22,4,1
70,22,665,1
71,22,367,1
72,22,744,1
73,22,350,1
74,22,1165,1
75,22,1138,1
76,22,354,1
77,22,648,1
78,40,220,1
79,40,933,1
80,40,993,1
81,40,78,1
82,40,858,1
83,40,603,1
84,52,484,1
85,62,736,1
86,62,55,1
87,62,1156,1
88,62,967,1
89,68,92,1
90,68,133,1
91,68,803,1
92,68,1148,1
93,68,543,1
94,68,1156,1
95,68,174,1
96,68,181,1
97,68,857,1
98,68,290,1
99,68,923,1
100,68,130,1
101,68,1071,1
102,68,721,1
103,68,442,1
104,68,228,1
105,68,904,1
106,68,890,1
107,68,1152,1
108,68,162,1
109,68,507,1
110,68,1077,1
111,68,654,1
112,68,853,1
113,68,283,1
114,68,858,1
115,68,790,1
116,68,1164,1
117,68,839,1
118,68,730,1
119,68,491,1
120,68,755,1
121,68,381,1
122,68,482,1
123,68,170,1
124,69,438,1
125,76,104,1
126,76,596,1
127,76,1165,1
128,76,40,1
129,76,846,1
130,76,1177,1
131,76,1077,1
132,76,1156,1
133,76,638,1
134,76,779,1
135,76,930,1
136,76,1046,1
137,76,721,1
138,76,781,1
139,76,980,1
140,76,220,1
141,78,312,1
142,78,1077,1
143,78,40,1
144,78,1052,1
145,78,667,1
146,78,853,1
147,78,44,1
148,78,1096,1
149,78,1039,1
150,78,1025,1
151,78,721,1
152,78,875,1
153,78,439,1
154,78,575,1
155,78,858,1
156,99,901,1
157,100,857,1
158,100,1196,1
159,100,637,1
160,112,1192,1
161,130,581,1
162,130,677,1
163,150,66,1
164,150,258,1
165,150,163,1
166,150,877,1
167,150,305,1
168,150,214,1
169,151,885,1
170,152,967,1
171,152,62,1
172,166,921,1
173,166,743,1
174,166,300,1
175,166,76,1
176,167,527,1
177,168,638,1
178,168,678,1
179,178,288,1
180,178,882,1
181,178,605,1
182,178,725,1
183,178,346,1
184,178,330,1
185,178,1054,1
186,178,274,1
187,178,726,1
188,178,350,1
189,178,770,1
190,178,832,1
191,178,884,1
192,178,485,1
193,178,219,1
194,178,667,1
195,178,311,1
196,178,798,1
197,178,795,1
198,179,1038,1
199,180,339,1
200,196,384,1
201,196,858,1
202,196,1177,1
203,198,126,1
204,198,228,1
205,198,1200,1
206,198,376,1
207,198,245,1
208,198,966,1
209,198,658,1
210,198,350,1
211,198,265,1
212,198,951,1
213,198,53,1
214,198,438,1
215,198,395,1
216,198,491,1
217,198,399,1
218,198,52,1
219,198,389,1
220,198,899,1
221,198,908,1
222,198,1124,1
223,198,976,1
224,198,770,1
225,198,958,1
226,198,63,1
227,198,739,1
228,198,423,1
229,198,1116,1
230,198,523,1
231,198,942,1
232,198,823,1
233,198,1158,1
234,198,732,1
235,198,804,1
236,198,1106,1
237,198,294,1
238,198,310,1
239,198,898,1
240,198,1046,1
241,198,185,1
242,198,729,1
243,198,28,1
244,198,900,1
245,198,1041,1
246,198,1142,1
247,198,968,1
248,198,459,1
249,198,252,1
250,198,190,1
251,198,34,1
252,198,546,1
253,198,475,1
254,198,879,1
255,198,306,1
256,198,1174,1
257,198,1059,1
258,198,364,1
259,198,439,1
260,198,940,1
261,198,1179,1
262,198,905,1
263,198,1122,1
264,198,535,1
265,198,172,1
266,198,357,1
267,198,1057,1
268,198,381,1
269,198,1184,1
270,198,859,1
271,198,615,1
272,198,448,1
273,198,906,1
274,198,404,1
275,198,469,1
276,198,354,1
277,198,237,1
278,198,75,1
279,198,682,1
280,198,463,1
281,198,100,1
282,198,257,1
283,198,726,1
284,198,600,1
