,TF,Target,Label
0,11,462,1
1,11,1134,1
2,11,1260,1
3,11,1023,1
4,11,723,1
5,11,611,1
6,11,733,1
7,11,1493,1
8,11,571,1
9,11,1576,1
10,11,1597,1
11,11,1416,1
12,11,172,1
13,11,864,1
14,11,966,1
15,11,1488,1
16,11,754,1
17,11,690,1
18,11,1244,1
19,11,707,1
20,11,1385,1
21,11,548,1
22,11,704,1
23,11,1213,1
24,11,1326,1
25,11,309,1
26,11,1272,1
27,11,622,1
28,11,20,1
29,11,1496,1
30,11,311,1
31,11,1314,1
32,11,1073,1
33,11,516,1
34,11,1035,1
35,11,479,1
36,11,630,1
37,11,1501,1
38,11,12,1
39,11,1205,1
40,11,1102,1
41,11,89,1
42,11,640,1
43,11,130,1
44,11,433,1
45,11,842,1
46,11,19,1
47,11,1412,1
48,11,1544,1
49,11,1465,1
50,11,1046,1
51,11,132,1
52,11,529,1
53,11,345,1
54,11,1351,1
55,11,648,1
56,11,260,1
57,11,1228,1
58,11,708,1
59,11,1282,1
60,11,819,1
61,11,950,1
62,11,833,1
63,32,1480,1
64,32,901,1
65,32,672,1
66,32,19,1
67,32,660,1
68,32,1618,1
69,32,721,1
70,32,704,1
71,32,20,1
72,32,1441,1
73,32,99,1
74,32,1346,1
75,32,713,1
76,32,479,1
77,32,950,1
78,32,1054,1
79,32,1427,1
80,32,1410,1
81,32,104,1
82,32,1205,1
83,32,1326,1
84,32,886,1
85,32,898,1
86,32,454,1
87,32,1206,1
88,32,1549,1
89,32,1146,1
90,32,1123,1
91,32,1260,1
92,66,1276,1
93,66,1252,1
94,66,125,1
95,66,303,1
96,66,32,1
97,66,133,1
98,66,811,1
99,66,670,1
100,66,1320,1
101,66,544,1
102,66,902,1
103,66,201,1
104,66,626,1
105,66,474,1
106,66,938,1
107,66,1293,1
108,66,950,1
109,66,473,1
110,66,81,1
111,66,588,1
112,66,1427,1
113,66,219,1
114,66,1468,1
115,66,1590,1
116,66,972,1
117,66,1111,1
118,66,447,1
119,66,257,1
120,66,619,1
121,66,49,1
122,66,1104,1
123,66,109,1
124,66,1236,1
125,66,690,1
126,66,416,1
127,66,79,1
128,66,1494,1
129,66,643,1
130,66,1233,1
131,66,914,1
132,66,273,1
133,66,1155,1
134,66,553,1
135,66,819,1
136,66,229,1
137,66,153,1
138,66,1351,1
139,66,1322,1
140,66,1136,1
141,66,919,1
142,66,17,1
143,66,623,1
144,66,325,1
145,66,112,1
146,66,573,1
147,66,880,1
148,66,1617,1
149,66,901,1
150,66,1288,1
151,66,141,1
152,66,1256,1
153,66,675,1
154,66,766,1
155,66,116,1
